Customer,Date,Product weight,Product price,Gender,Branch/Locker,Location,InvoiceId
ZLD324889,2022-12-07,0.2,1100.0,M,G-Location 1,Yerevan,INV-49
UDX595162,2022-12-07,2.85,22800.0,M,G-Location 4,Yerevan,INV-50
HAS999919,2022-12-07,2.1,4200.0,M,G-Location 5,Yerevan,INV-51
FXG710954,2022-12-07,3.46,17300.0,M,G-Location 3,Yerevan,INV-52
IXY998708,2022-12-07,3.25,8125.0,M,G-Location 5,Yerevan,INV-53
GLZ890266,2022-12-07,6.53,16325.0,F,G-Location 3,Yerevan,INV-54
TPD228616,2022-12-07,0.43,2580.0,F,G-Location 5,Yerevan,INV-55
KOT951059,2022-12-07,5.19,28545.000000000004,M,G-Location 2,Yerevan,INV-56
ADY744605,2022-12-07,5.91,35460.0,M,G-Location 4,Yerevan,INV-57
TLS124352,2022-12-07,4.24,8480.0,F,G-Location 5,Yerevan,INV-58
GPR813090,2022-12-07,7.2,46800.0,F,G-Location 3,Yerevan,INV-59
NHT260943,2022-12-07,1.41,2820.0,M,G-Location 5,Yerevan,INV-60
JPM357887,2022-12-07,6.93,45045.0,F,G-Location 4,Yerevan,INV-61
GPD275669,2022-12-07,0.69,4485.0,M,G-Location 4,Yerevan,INV-62
WOH420482,2022-12-07,1.58,7900.0,F,G-Location 1,Yerevan,INV-63
QQY620800,2022-12-07,7.38,36900.0,F,G-Location 4,Yerevan,INV-64
WNI925968,2022-12-07,2.57,6425.0,F,G-Location 1,Yerevan,INV-65
JUR973659,2022-12-07,1.53,9180.0,F,G-Location 5,Yerevan,INV-66
SDE186294,2022-12-07,2.99,5980.0,M,G-Location 1,Yerevan,INV-67
IXF441358,2022-12-07,3.19,6380.0,F,G-Location 5,Yerevan,INV-68
LIK912491,2022-12-07,7.28,40040.0,F,G-Location 4,Yerevan,INV-69
UJL861043,2022-12-07,7.86,39300.0,M,G-Location 1,Yerevan,INV-70
UNM226411,2022-12-07,0.74,1850.0,F,G-Location 2,Yerevan,INV-71
OUI196473,2022-12-07,0.25,1500.0,M,G-Location 4,Yerevan,INV-72
GMM734798,2022-12-07,1.06,6360.0,F,G-Location 2,Yerevan,INV-73
DKJ815708,2022-12-07,6.75,40500.0,M,G-Location 4,Yerevan,INV-74
JGU380862,2022-12-07,1.32,2640.0,F,G-Location 1,Yerevan,INV-75
BRC715411,2022-12-07,4.01,24060.0,M,G-Location 4,Yerevan,INV-76
QQU724330,2022-12-07,3.22,17710.0,F,G-Location 3,Yerevan,INV-77
MMP339096,2022-12-07,0.42,1050.0,F,G-Location 3,Yerevan,INV-78
DFG414695,2022-12-07,5.2,28600.0,M,G-Location 2,Yerevan,INV-79
AHE477835,2022-12-07,6.36,38160.0,F,G-Location 1,Yerevan,INV-80
GLB429129,2022-12-07,5.68,36920.0,M,G-Location 3,Yerevan,INV-81
TXA435445,2022-12-07,2.02,16160.0,F,G-Location 4,Yerevan,INV-82
COG533445,2022-12-07,1.08,6480.0,F,G-Location 3,Yerevan,INV-83
CHO530269,2022-12-07,2.27,14755.0,F,G-Location 1,Yerevan,INV-84
MZE833808,2022-12-07,2.29,4580.0,M,G-Location 2,Yerevan,INV-85
MCT902094,2022-12-07,0.98,4900.0,M,G-Location 1,Yerevan,INV-86
XTG502882,2022-12-07,7.91,43505.0,F,G-Location 5,Yerevan,INV-87
GRJ285851,2022-12-07,6.04,36240.0,F,G-Location 1,Yerevan,INV-88
NQH395738,2022-12-07,2.28,11399.999999999998,F,G-Location 2,Yerevan,INV-89
DDA948388,2022-12-07,2.86,7150.0,M,G-Location 5,Yerevan,INV-90
HGJ208654,2022-12-07,3.41,22165.0,M,G-Location 5,Yerevan,INV-91
WOH420482,2022-12-07,0.39,2340.0,F,G-Location 1,Yerevan,INV-92
QWH756195,2022-12-07,3.6,23400.0,M,G-Location 3,Yerevan,INV-93
LPQ959075,2022-12-07,2.23,12265.0,M,G-Location 4,Yerevan,INV-94
GWM888137,2022-12-07,3.88,9700.0,M,G-Location 1,Yerevan,INV-95
GTU396472,2022-12-07,7.29,14580.0,M,G-Location 4,Yerevan,INV-96
XTJ733888,2022-12-07,6.8,44200.0,M,G-Location 1,Yerevan,INV-97
TPG232824,2022-12-07,5.91,35460.0,F,G-Location 5,Yerevan,INV-98
INF778836,2022-12-07,1.1,6600.000000000001,M,G-Location 3,Yerevan,INV-99
RKB343372,2022-12-07,5.36,26800.0,F,G-Location 2,Yerevan,INV-100
ESQ409197,2022-12-08,1.38,11040.0,M,G-Location 4,Yerevan,INV-1
SBP860826,2022-12-08,0.74,1850.0,M,G-Location 3,Yerevan,INV-2
OII458840,2022-12-08,4.15,8300.0,F,G-Location 4,Yerevan,INV-3
VBQ155465,2022-12-08,2.73,5460.0,F,G-Location 5,Yerevan,INV-4
QNS828769,2022-12-08,2.02,16160.0,F,G-Location 5,Yerevan,INV-5
PTK355762,2022-12-08,2.45,6125.0,M,G-Location 5,Yerevan,INV-6
DMH205376,2022-12-08,6.38,12760.0,M,G-Location 5,Yerevan,INV-7
IUL972242,2022-12-08,0.11,660.0,M,G-Location 1,Yerevan,INV-8
ISF235383,2022-12-08,0.63,4095.0,M,G-Location 2,Yerevan,INV-9
DSL348125,2022-12-08,2.49,12450.000000000002,M,G-Location 2,Yerevan,INV-10
CWV577251,2022-12-08,7.54,45240.0,F,G-Location 2,Yerevan,INV-11
JZI636947,2022-12-08,3.98,31840.0,M,G-Location 1,Yerevan,INV-12
CJJ597998,2022-12-08,1.52,9120.0,M,G-Location 3,Yerevan,INV-13
IWB122293,2022-12-08,3.07,19955.0,F,G-Location 2,Yerevan,INV-14
SZY954095,2022-12-08,2.62,5240.0,F,G-Location 3,Yerevan,INV-15
ALH767410,2022-12-08,4.22,10550.0,F,G-Location 2,Yerevan,INV-16
GXU403839,2022-12-08,7.81,50765.0,M,G-Location 2,Yerevan,INV-17
EBD960730,2022-12-08,3.98,21890.0,F,G-Location 1,Yerevan,INV-18
AJJ244794,2022-12-08,5.89,38285.0,M,G-Location 5,Yerevan,INV-19
HOS935838,2022-12-08,6.22,15550.0,M,G-Location 4,Yerevan,INV-20
RGB838746,2022-12-08,7.42,37100.0,F,G-Location 4,Yerevan,INV-21
NSJ757024,2022-12-08,2.98,14900.0,F,G-Location 3,Yerevan,INV-22
TST603776,2022-12-08,6.54,35970.0,F,G-Location 5,Yerevan,INV-23
QAC630422,2022-12-08,6.86,44590.0,M,G-Location 4,Yerevan,INV-24
ERZ671218,2022-12-08,3.52,8800.0,F,G-Location 3,Yerevan,INV-25
RKB343372,2022-12-08,5.6,30799.999999999996,M,G-Location 3,Yerevan,INV-26
RXG254395,2022-12-08,4.85,29099.999999999996,F,G-Location 3,Yerevan,INV-27
SWE215929,2022-12-08,6.5,42250.0,F,G-Location 1,Yerevan,INV-28
NNE598233,2022-12-08,6.16,30800.0,M,G-Location 1,Yerevan,INV-29
AUK173688,2022-12-08,4.73,37840.0,M,G-Location 1,Yerevan,INV-30
LDH282885,2022-12-08,3.78,20790.0,F,G-Location 1,Yerevan,INV-31
AZP596115,2022-12-08,5.92,47360.0,F,G-Location 5,Yerevan,INV-32
XZE513763,2022-12-08,6.94,41640.0,M,G-Location 5,Yerevan,INV-33
WJA293928,2022-12-08,0.95,7600.0,M,G-Location 4,Yerevan,INV-34
ECS849499,2022-12-08,3.02,18120.0,M,G-Location 1,Yerevan,INV-35
FYK549335,2022-12-08,7.9,43450.0,F,G-Location 3,Yerevan,INV-36
XKE355294,2022-12-08,1.98,11880.0,F,G-Location 1,Yerevan,INV-37
NGN567431,2022-12-08,4.49,8980.0,M,G-Location 2,Yerevan,INV-38
XZE513763,2022-12-08,0.58,1450.0,F,G-Location 1,Yerevan,INV-39
RUZ417333,2022-12-08,7.38,18450.0,F,G-Location 2,Yerevan,INV-40
OCA922132,2022-12-08,2.83,18395.0,F,G-Location 1,Yerevan,INV-41
BWG414557,2022-12-08,7.04,56320.0,F,G-Location 4,Yerevan,INV-42
UKL610477,2022-12-08,6.85,17125.0,M,G-Location 3,Yerevan,INV-43
OJJ228972,2022-12-08,2.82,14100.0,M,G-Location 1,Yerevan,INV-44
GZR758077,2022-12-08,4.36,21800.0,M,G-Location 4,Yerevan,INV-45
HHU980690,2022-12-08,2.09,4180.0,F,G-Location 2,Yerevan,INV-46
WIH746257,2022-12-08,1.63,3260.0,M,G-Location 1,Yerevan,INV-47
NUT441170,2022-12-08,4.94,24700.000000000004,M,G-Location 2,Yerevan,INV-48
ZEM640746,2022-12-08,6.31,12620.0,M,G-Location 3,Yerevan,INV-49
VDC998822,2022-12-08,7.0,42000.0,M,G-Location 3,Yerevan,INV-50
UWV231156,2022-12-08,4.73,9460.0,F,G-Location 3,Yerevan,INV-51
NJX784939,2022-12-08,3.06,15300.0,M,G-Location 1,Yerevan,INV-52
GHL646194,2022-12-08,0.77,4235.0,M,G-Location 3,Yerevan,INV-53
LJH318968,2022-12-08,2.81,15455.0,F,G-Location 5,Yerevan,INV-54
AON713275,2022-12-08,7.71,38550.0,M,G-Location 4,Yerevan,INV-55
NVL315692,2022-12-08,7.92,19800.0,F,G-Location 1,Yerevan,INV-56
STA784956,2022-12-08,5.02,25099.999999999996,F,G-Location 5,Yerevan,INV-57
CMR211019,2022-12-08,4.19,8380.0,F,G-Location 2,Yerevan,INV-58
JKX218886,2022-12-08,1.55,3875.0,F,G-Location 3,Yerevan,INV-59
WCC510596,2022-12-08,3.4,18700.0,M,G-Location 4,Yerevan,INV-60
MEH524143,2022-12-08,1.03,6180.0,M,G-Location 2,Yerevan,INV-61
GPD275669,2022-12-08,7.86,19650.0,M,G-Location 1,Yerevan,INV-62
AEF448288,2022-12-08,6.02,39130.0,F,G-Location 1,Yerevan,INV-63
XGC404810,2022-12-08,5.74,31570.0,M,G-Location 4,Yerevan,INV-64
KQW962857,2022-12-08,2.24,12320.000000000002,F,G-Location 3,Yerevan,INV-65
AKA557741,2022-12-08,2.43,14580.000000000002,M,G-Location 2,Yerevan,INV-66
DDD826514,2022-12-08,7.88,47280.0,F,G-Location 2,Yerevan,INV-67
INQ474661,2022-12-08,7.9,63200.0,M,G-Location 1,Yerevan,INV-68
ZVZ794283,2022-12-08,2.16,11880.0,M,G-Location 5,Yerevan,INV-69
SDE186294,2022-12-08,5.88,29400.0,F,G-Location 2,Yerevan,INV-70
HZJ384560,2022-12-08,3.71,18550.0,M,G-Location 5,Yerevan,INV-71
UHD143418,2022-12-08,7.54,18850.0,F,G-Location 5,Yerevan,INV-72
QYV196131,2022-12-08,7.26,14520.0,M,G-Location 1,Yerevan,INV-73
IXY998708,2022-12-08,5.64,31020.0,F,G-Location 5,Yerevan,INV-74
XHP465840,2022-12-08,0.44,2200.0,F,G-Location 2,Yerevan,INV-75
ARJ271241,2022-12-08,3.38,27040.0,M,G-Location 3,Yerevan,INV-76
FXG710954,2022-12-08,5.03,25150.0,M,G-Location 3,Yerevan,INV-77
SRA645948,2022-12-08,7.06,42360.0,M,G-Location 5,Yerevan,INV-78
IPB554295,2022-12-08,2.89,17340.0,M,G-Location 4,Yerevan,INV-79
KDJ676930,2022-12-08,6.67,40020.0,F,G-Location 4,Yerevan,INV-80
QPU219068,2022-12-08,0.78,5070.0,M,G-Location 2,Yerevan,INV-81
AHE477835,2022-12-08,1.62,4050.0000000000005,M,G-Location 5,Yerevan,INV-82
TST603776,2022-12-08,4.56,25079.999999999996,F,G-Location 1,Yerevan,INV-83
ALH767410,2022-12-08,6.61,36355.0,F,G-Location 3,Yerevan,INV-84
QDF668116,2022-12-08,7.62,15240.0,M,G-Location 4,Yerevan,INV-85
AYJ890434,2022-12-08,6.7,43550.0,F,G-Location 2,Yerevan,INV-86
ROO490310,2022-12-08,3.05,18300.0,M,G-Location 1,Yerevan,INV-87
NTP905920,2022-12-08,2.08,11440.0,M,G-Location 1,Yerevan,INV-88
OVN461937,2022-12-08,6.02,48160.0,F,G-Location 5,Yerevan,INV-89
DOI481490,2022-12-08,6.83,17075.0,F,G-Location 3,Yerevan,INV-90
JZI636947,2022-12-08,5.14,41120.0,M,G-Location 2,Yerevan,INV-91
UIV723170,2022-12-08,3.77,20735.0,M,G-Location 4,Yerevan,INV-92
NIF476035,2022-12-08,0.2,1200.0,F,G-Location 1,Yerevan,INV-93
NXP103148,2022-12-08,0.78,5070.0,M,G-Location 1,Yerevan,INV-94
UWK298576,2022-12-08,1.37,3425.0000000000005,M,G-Location 4,Yerevan,INV-95
ZYG138944,2022-12-08,1.83,14640.0,F,G-Location 5,Yerevan,INV-96
BCY286404,2022-12-08,5.4,27000.0,M,G-Location 5,Yerevan,INV-97
ZFZ316415,2022-12-08,7.42,18550.0,F,G-Location 1,Yerevan,INV-98
HZJ384560,2022-12-08,2.28,13679.999999999998,F,G-Location 3,Yerevan,INV-99
WKD840374,2022-12-08,7.88,51220.0,F,G-Location 4,Yerevan,INV-100
JZI636947,2022-12-09,0.78,1560.0,F,G-Location 1,Yerevan,INV-1
ZPG592950,2022-12-09,0.42,2100.0,F,G-Location 4,Yerevan,INV-2
RUZ417333,2022-12-09,2.98,14900.0,M,G-Location 2,Yerevan,INV-3
AEH692940,2022-12-09,6.0,30000.0,F,G-Location 2,Yerevan,INV-4
STV140800,2022-12-09,6.78,37290.0,M,G-Location 3,Yerevan,INV-5
JNI412629,2022-12-09,5.42,43360.0,M,G-Location 2,Yerevan,INV-6
IHG812065,2022-12-09,3.13,15650.0,F,G-Location 2,Yerevan,INV-7
NRE560548,2022-12-09,6.04,33220.0,M,G-Location 2,Yerevan,INV-8
ODX805149,2022-12-09,2.01,12059.999999999998,F,G-Location 5,Yerevan,INV-9
EFD613399,2022-12-09,2.97,23760.0,M,G-Location 2,Yerevan,INV-10
SJQ580671,2022-12-09,0.82,4920.0,M,G-Location 5,Yerevan,INV-11
CWV577251,2022-12-09,0.45,1125.0,F,G-Location 3,Yerevan,INV-12
RFU427866,2022-12-09,3.82,30560.0,F,G-Location 4,Yerevan,INV-13
DXY766150,2022-12-09,7.36,18400.0,F,G-Location 2,Yerevan,INV-14
IGV500087,2022-12-09,6.37,12740.0,M,G-Location 3,Yerevan,INV-15
QWG358309,2022-12-09,7.44,18600.0,F,G-Location 1,Yerevan,INV-16
KER537714,2022-12-09,3.41,6820.0,M,G-Location 1,Yerevan,INV-17
UUK788330,2022-12-09,4.34,34720.0,M,G-Location 3,Yerevan,INV-18
XJS172074,2022-12-09,2.09,11495.0,M,G-Location 5,Yerevan,INV-19
MDW240606,2022-12-09,2.46,19680.0,M,G-Location 3,Yerevan,INV-20
FYV961060,2022-12-09,5.06,27829.999999999996,F,G-Location 5,Yerevan,INV-21
SOU689626,2022-12-09,0.24,1920.0,F,G-Location 5,Yerevan,INV-22
SUU236590,2022-12-09,2.47,6175.000000000001,F,G-Location 4,Yerevan,INV-23
ETP442759,2022-12-09,1.13,6214.999999999999,M,G-Location 5,Yerevan,INV-24
IHG812065,2022-12-09,5.58,33480.0,M,G-Location 4,Yerevan,INV-25
WGH654513,2022-12-09,7.38,59040.0,M,G-Location 3,Yerevan,INV-26
NRC252418,2022-12-09,6.93,13860.0,M,G-Location 5,Yerevan,INV-27
SLQ868206,2022-12-09,2.36,5900.0,M,G-Location 5,Yerevan,INV-28
ZFZ316415,2022-12-09,5.42,32520.0,F,G-Location 3,Yerevan,INV-29
WFV856968,2022-12-09,5.35,34775.0,F,G-Location 2,Yerevan,INV-30
MLT971380,2022-12-09,2.33,11650.0,F,G-Location 3,Yerevan,INV-31
LPM479909,2022-12-09,6.67,33350.0,M,G-Location 1,Yerevan,INV-32
HHU980690,2022-12-09,5.74,45920.0,F,G-Location 5,Yerevan,INV-33
ZJF744789,2022-12-09,3.75,7500.0,M,G-Location 4,Yerevan,INV-34
FAH624635,2022-12-09,6.35,38100.0,M,G-Location 3,Yerevan,INV-35
KQN371132,2022-12-09,5.7,34200.0,M,G-Location 5,Yerevan,INV-36
QTG656269,2022-12-09,7.97,63760.0,F,G-Location 1,Yerevan,INV-37
QPE731237,2022-12-09,0.93,5115.0,F,G-Location 5,Yerevan,INV-38
EDW126132,2022-12-09,7.86,47160.0,M,G-Location 4,Yerevan,INV-39
SFM109363,2022-12-09,2.03,13194.999999999998,F,G-Location 1,Yerevan,INV-40
WFV856968,2022-12-09,3.38,27040.0,M,G-Location 4,Yerevan,INV-41
AWU673517,2022-12-09,4.29,34320.0,M,G-Location 5,Yerevan,INV-42
ETT667857,2022-12-09,1.87,12155.0,M,G-Location 3,Yerevan,INV-43
JGU380862,2022-12-09,3.16,20540.0,M,G-Location 4,Yerevan,INV-44
XWP846710,2022-12-09,7.18,17950.0,M,G-Location 3,Yerevan,INV-45
HKV661210,2022-12-09,0.26,1560.0,F,G-Location 3,Yerevan,INV-46
GKF500971,2022-12-09,4.76,26180.0,F,G-Location 2,Yerevan,INV-47
TQA223199,2022-12-09,2.7,13500.0,M,G-Location 2,Yerevan,INV-48
ZML372563,2022-12-09,3.92,25480.0,M,G-Location 5,Yerevan,INV-49
CQN130377,2022-12-09,1.23,7380.0,F,G-Location 2,Yerevan,INV-50
KCC488662,2022-12-09,1.44,2880.0,M,G-Location 2,Yerevan,INV-51
KZE195215,2022-12-09,0.67,4020.0000000000005,M,G-Location 5,Yerevan,INV-52
XTE388748,2022-12-09,4.84,31460.0,F,G-Location 5,Yerevan,INV-53
ULM344145,2022-12-09,5.95,14875.0,M,G-Location 5,Yerevan,INV-54
YYY799208,2022-12-09,7.58,49270.0,M,G-Location 1,Yerevan,INV-55
JIY355595,2022-12-09,7.73,38650.0,F,G-Location 5,Yerevan,INV-56
WFV856968,2022-12-09,3.65,23725.0,F,G-Location 2,Yerevan,INV-57
LEJ235424,2022-12-09,3.41,6820.0,F,G-Location 2,Yerevan,INV-58
AZP596115,2022-12-09,7.37,36850.0,F,G-Location 3,Yerevan,INV-59
KCN351903,2022-12-09,7.77,62160.0,F,G-Location 5,Yerevan,INV-60
BJC309342,2022-12-09,3.67,23855.0,F,G-Location 2,Yerevan,INV-61
DMH205376,2022-12-09,4.58,9160.0,F,G-Location 1,Yerevan,INV-62
HAC413044,2022-12-09,1.29,6450.0,F,G-Location 5,Yerevan,INV-63
BKB395414,2022-12-09,7.75,50375.0,M,G-Location 4,Yerevan,INV-64
QAC630422,2022-12-09,3.91,9775.0,M,G-Location 5,Yerevan,INV-65
OVP343989,2022-12-09,6.26,31300.0,M,G-Location 5,Yerevan,INV-66
JME591769,2022-12-09,2.2,12100.000000000002,F,G-Location 4,Yerevan,INV-67
SKZ825663,2022-12-09,6.21,15525.0,F,G-Location 5,Yerevan,INV-68
CQB847084,2022-12-09,2.08,10400.0,M,G-Location 5,Yerevan,INV-69
RUP606004,2022-12-09,1.66,10790.0,M,G-Location 3,Yerevan,INV-70
QAC630422,2022-12-09,7.9,63200.0,M,G-Location 4,Yerevan,INV-71
EXL262757,2022-12-09,6.12,36720.0,M,G-Location 1,Yerevan,INV-72
VBI765769,2022-12-09,4.86,31590.000000000004,M,G-Location 3,Yerevan,INV-73
TDR620645,2022-12-09,2.51,12549.999999999998,F,G-Location 2,Yerevan,INV-74
VHK713856,2022-12-09,6.41,41665.0,M,G-Location 5,Yerevan,INV-75
SJF937445,2022-12-09,4.49,24695.0,F,G-Location 3,Yerevan,INV-76
IMD885433,2022-12-09,7.65,19125.0,M,G-Location 2,Yerevan,INV-77
DHU148547,2022-12-09,5.7,37050.0,F,G-Location 4,Yerevan,INV-78
QEN173029,2022-12-09,5.72,31460.0,F,G-Location 2,Yerevan,INV-79
HUI349406,2022-12-09,6.73,16825.0,F,G-Location 4,Yerevan,INV-80
ICN132026,2022-12-09,4.75,9500.0,F,G-Location 1,Yerevan,INV-81
GNP641967,2022-12-09,2.94,16170.0,F,G-Location 5,Yerevan,INV-82
TAC940462,2022-12-09,1.7,11050.0,F,G-Location 2,Yerevan,INV-83
LPM479909,2022-12-09,3.05,7625.0,M,G-Location 5,Yerevan,INV-84
XQG925608,2022-12-09,6.98,41880.0,M,G-Location 4,Yerevan,INV-85
XPM764268,2022-12-09,4.3,34400.0,M,G-Location 5,Yerevan,INV-86
QEB802541,2022-12-09,5.19,25950.000000000004,M,G-Location 2,Yerevan,INV-87
RVO146634,2022-12-09,7.32,36600.0,F,G-Location 2,Yerevan,INV-88
LMJ735121,2022-12-09,7.16,57280.0,F,G-Location 5,Yerevan,INV-89
PEI905897,2022-12-09,6.05,33275.0,F,G-Location 3,Yerevan,INV-90
CRL107774,2022-12-09,1.76,11440.0,M,G-Location 5,Yerevan,INV-91
KOX275550,2022-12-09,3.6,21600.0,F,G-Location 5,Yerevan,INV-92
IJI182364,2022-12-09,0.64,4160.0,F,G-Location 2,Yerevan,INV-93
YUU458900,2022-12-09,0.25,1500.0,M,G-Location 3,Yerevan,INV-94
PQM853381,2022-12-09,1.91,3820.0,M,G-Location 1,Yerevan,INV-95
KDE217647,2022-12-09,4.29,27885.0,F,G-Location 4,Yerevan,INV-96
NUZ596095,2022-12-09,3.92,21560.0,F,G-Location 3,Yerevan,INV-97
HUB100383,2022-12-09,5.78,11560.0,F,G-Location 1,Yerevan,INV-98
BOP879364,2022-12-09,3.95,23700.0,M,G-Location 4,Yerevan,INV-99
CCU919819,2022-12-09,4.44,26640.000000000004,F,G-Location 3,Yerevan,INV-100
STO638403,2022-12-10,1.89,10395.0,M,G-Location 3,Yerevan,INV-1
DFL593688,2022-12-10,6.28,31400.0,M,G-Location 3,Yerevan,INV-2
KNG747411,2022-12-10,0.75,6000.0,M,G-Location 4,Yerevan,INV-3
UWV231156,2022-12-10,2.31,12705.0,M,G-Location 3,Yerevan,INV-4
XTE388748,2022-12-10,0.19,1140.0,M,G-Location 5,Yerevan,INV-5
ICN132026,2022-12-10,2.27,13620.0,M,G-Location 2,Yerevan,INV-6
BLM339852,2022-12-10,0.28,1540.0000000000002,M,G-Location 1,Yerevan,INV-7
STA784956,2022-12-10,3.35,18425.0,F,G-Location 3,Yerevan,INV-8
FKJ554720,2022-12-10,7.35,18375.0,M,G-Location 3,Yerevan,INV-9
AQO460262,2022-12-10,3.64,23660.0,F,G-Location 1,Yerevan,INV-10
DVZ433180,2022-12-10,4.35,34800.0,F,G-Location 1,Yerevan,INV-11
VXV724556,2022-12-10,7.94,15880.0,M,G-Location 5,Yerevan,INV-12
EXH181362,2022-12-10,6.03,48240.0,M,G-Location 1,Yerevan,INV-13
NTW716871,2022-12-10,7.54,49010.0,F,G-Location 4,Yerevan,INV-14
TXI641396,2022-12-10,1.49,8940.0,F,G-Location 5,Yerevan,INV-15
HPI478895,2022-12-10,5.59,11180.0,M,G-Location 2,Yerevan,INV-16
HOE253316,2022-12-10,7.11,46215.0,M,G-Location 2,Yerevan,INV-17
CRL107774,2022-12-10,5.74,14350.0,F,G-Location 2,Yerevan,INV-18
EAF569366,2022-12-10,7.75,46500.0,F,G-Location 5,Yerevan,INV-19
PKH672390,2022-12-10,5.83,14575.0,F,G-Location 1,Yerevan,INV-20
JGQ238585,2022-12-10,1.61,4025.0000000000005,M,G-Location 4,Yerevan,INV-21
VBA611599,2022-12-10,3.43,17150.0,M,G-Location 4,Yerevan,INV-22
YSX921703,2022-12-10,6.45,38700.0,M,G-Location 3,Yerevan,INV-23
NBE227365,2022-12-10,2.15,13975.0,F,G-Location 1,Yerevan,INV-24
YSE644827,2022-12-10,0.2,1000.0,F,G-Location 3,Yerevan,INV-25
PFB531033,2022-12-10,3.84,24960.0,F,G-Location 1,Yerevan,INV-26
JDL891630,2022-12-10,4.08,24480.0,M,G-Location 3,Yerevan,INV-27
NEK499898,2022-12-10,2.16,10800.0,M,G-Location 3,Yerevan,INV-28
ZSV669725,2022-12-10,0.55,3575.0000000000005,M,G-Location 1,Yerevan,INV-29
NXY204303,2022-12-10,1.94,15520.0,M,G-Location 4,Yerevan,INV-30
QZT723974,2022-12-10,2.49,4980.0,M,G-Location 1,Yerevan,INV-31
TXB373754,2022-12-10,1.74,11310.0,F,G-Location 5,Yerevan,INV-32
PQM853381,2022-12-10,0.13,260.0,M,G-Location 3,Yerevan,INV-33
DZC697929,2022-12-10,2.0,5000.0,M,G-Location 4,Yerevan,INV-34
XKE355294,2022-12-10,6.72,43680.0,M,G-Location 4,Yerevan,INV-35
EVF273374,2022-12-10,0.41,2460.0,M,G-Location 5,Yerevan,INV-36
NSO549576,2022-12-10,6.07,33385.0,M,G-Location 2,Yerevan,INV-37
ARJ271241,2022-12-10,4.99,27445.0,F,G-Location 3,Yerevan,INV-38
WRS720520,2022-12-10,3.7,20350.0,M,G-Location 3,Yerevan,INV-39
HHA705376,2022-12-10,1.5,8250.0,F,G-Location 4,Yerevan,INV-40
FPG238380,2022-12-10,1.87,9350.0,M,G-Location 5,Yerevan,INV-41
IQL791339,2022-12-10,4.32,23760.0,F,G-Location 3,Yerevan,INV-42
XTE388748,2022-12-10,0.93,7440.0,F,G-Location 4,Yerevan,INV-43
IBR748177,2022-12-10,2.73,15015.0,F,G-Location 4,Yerevan,INV-44
SJF660579,2022-12-10,6.11,15275.0,F,G-Location 4,Yerevan,INV-45
ZUZ163987,2022-12-10,7.84,50960.0,F,G-Location 1,Yerevan,INV-46
EUU866388,2022-12-10,7.98,43890.0,M,G-Location 4,Yerevan,INV-47
CAB511833,2022-12-10,6.14,36840.0,F,G-Location 4,Yerevan,INV-48
PLV855906,2022-12-10,3.47,8675.0,M,G-Location 4,Yerevan,INV-49
FYA632290,2022-12-10,6.59,39540.0,F,G-Location 2,Yerevan,INV-50
JAM850980,2022-12-10,1.15,6899.999999999999,M,G-Location 4,Yerevan,INV-51
YSX921703,2022-12-10,0.16,880.0,F,G-Location 1,Yerevan,INV-52
QAH839016,2022-12-10,1.87,11220.0,M,G-Location 2,Yerevan,INV-53
ESS519485,2022-12-10,1.24,7440.0,F,G-Location 1,Yerevan,INV-54
JHJ852181,2022-12-10,3.62,18100.0,M,G-Location 1,Yerevan,INV-55
ODE899912,2022-12-10,5.48,32880.0,F,G-Location 5,Yerevan,INV-56
NXP103148,2022-12-10,1.27,3175.0,M,G-Location 5,Yerevan,INV-57
CDM348023,2022-12-10,3.3,18150.0,M,G-Location 3,Yerevan,INV-58
KSG963786,2022-12-10,2.94,17640.0,M,G-Location 4,Yerevan,INV-59
QCL821581,2022-12-10,1.95,9750.0,F,G-Location 1,Yerevan,INV-60
BSR434672,2022-12-10,0.37,2960.0,M,G-Location 3,Yerevan,INV-61
WJZ542727,2022-12-10,7.1,35500.0,F,G-Location 5,Yerevan,INV-62
GPZ210346,2022-12-10,6.66,13320.0,F,G-Location 2,Yerevan,INV-63
MZL582021,2022-12-10,7.11,42660.0,F,G-Location 4,Yerevan,INV-64
YWH661418,2022-12-10,1.54,3080.0,M,G-Location 4,Yerevan,INV-65
EIG367794,2022-12-10,0.72,1440.0,F,G-Location 4,Yerevan,INV-66
NIO557439,2022-12-10,1.57,12560.0,F,G-Location 2,Yerevan,INV-67
ZJK633784,2022-12-10,1.67,10020.0,F,G-Location 1,Yerevan,INV-68
QJJ945973,2022-12-10,7.58,45480.0,F,G-Location 5,Yerevan,INV-69
JDJ809663,2022-12-10,0.34,2040.0000000000002,M,G-Location 2,Yerevan,INV-70
BAQ110386,2022-12-10,6.99,45435.0,M,G-Location 1,Yerevan,INV-71
FCE278779,2022-12-10,2.12,4240.0,F,G-Location 5,Yerevan,INV-72
GQY227525,2022-12-10,3.89,9725.0,M,G-Location 4,Yerevan,INV-73
PQM396263,2022-12-10,6.47,51760.0,F,G-Location 3,Yerevan,INV-74
FXG710954,2022-12-10,4.05,24300.0,F,G-Location 4,Yerevan,INV-75
DJS936594,2022-12-10,7.27,58160.0,M,G-Location 1,Yerevan,INV-76
FJX974451,2022-12-10,0.43,2365.0,M,G-Location 1,Yerevan,INV-77
